"userID","qnNum","qnRT","soundFocus","volume","volumePer","playNum","rateTime","valRating","arouRating","averRatingDef","arouRatingDef"
"HWO20EP6",48,5277,"Scream
(Morriss et al., 2015; 2016; 2020)",20.8929613085404,1,1,2,0,100,64,45
"HWO20EP6",49,5354,"Piano Melody
(IADS-E; Yang et al., 2018)",20.8929613085404,1,1,2,100,49,44,39
"HWO20EP6",50,55033,"Brownian Noise",4.57088189614875,0.5,1,2,71,26,58,46
"HWO20EP6",51,3857,"High Frequencies
(Zald and Pardo, 2002)",20.8929613085404,1,1,2,0,100,63,63
"HWO20EP6",52,4219,"Brownian Noise",20.8929613085404,1,1,1,63,50,51,48
"HWO20EP6",53,5291,"Brownian Noise",20.8929613085404,1,1,2,44,59,41,55
"HWO20EP6",55,3905,"Scream
(IADS-E; Yang et al., 2018)",4.57088189614875,0.5,1,2,0,49,38,62
"HWO20EP6",56,4795,"Pink Noise",20.8929613085404,1,1,2,0,81,43,54
"HWO20EP6",57,3907,"Dentist Drill
(Freesound)",20.8929613085404,1,1,2,0,100,38,59
"HWO20EP6",58,4427,"White Noise
(Bacigalupo & Luck, 2018)",4.57088189614875,0.5,1,2,0,100,43,53
"HWO20EP6",60,4169,"5,000 Hz",4.57088189614875,0.5,1,2,0,100,55,55
"DJ8R3EGX",2,15872,"Dentist Drill
(Freesound)",39.8107170553497,1,2,1,6,85,55,59
"DJ8R3EGX",3,8951,"Metal Screech
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,1,24,64,39,47
"DJ8R3EGX",4,10675,"Pink Noise",6.30957344480193,0.5,1,1,31,37,54,46
"DJ8R3EGX",5,12675,"800 Hz",39.8107170553497,1,1,1,20,29,52,49
"DJ8R3EGX",6,13382,"Scream
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,0,100,63,53
"DJ8R3EGX",9,7779,"Brownian Noise",6.30957344480193,0.5,1,1,59,34,54,54
"DJ8R3EGX",10,5871,"Metal Screech
(Zald and Pardo, 2002)",39.8107170553497,1,1,1,10,93,66,40
"DJ8R3EGX",11,9251,"Pink Noise",39.8107170553497,1,1,1,30,70,55,38
"DJ8R3EGX",12,8794,"White Noise
(Bacigalupo & Luck, 2018)",6.30957344480193,0.5,1,1,60,22,55,58
"DJ8R3EGX",13,15074,"Piano Melody
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,100,76,53,41
"DJ8R3EGX",14,7013,"White Noise
(Bacigalupo & Luck, 2018)",6.30957344480193,0.5,1,2,22,86,63,65
"DJ8R3EGX",15,6778,"Metal Screech
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,2,29,52,56,62
"DJ8R3EGX",16,6967,"Brownian Noise",39.8107170553497,1,1,1,29,71,44,64
"DJ8R3EGX",17,4637,"High Frequencies
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,1,0,100,38,57
"DJ8R3EGX",18,7317,"5,000 Hz",6.30957344480193,0.5,1,1,10,80,45,55
"DJ8R3EGX",19,10712,"Pink Noise",6.30957344480193,0.5,1,2,50,32,60,65
"DJ8R3EGX",20,10109,"800 Hz",6.30957344480193,0.5,1,1,60,65,63,60
"DJ8R3EGX",21,5628,"Brownian Noise",39.8107170553497,1,1,2,33,60,39,38
"DJ8R3EGX",22,7191,"5,000 Hz",39.8107170553497,1,1,1,0,100,46,49
"DJ8R3EGX",23,34862,"Scream
(Morriss et al., 2015; 2016; 2020)",39.8107170553497,1,4,1,50,70,56,54
"DJ8R3EGX",24,15138,"Cicada
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,86,20,65,62
"DJ8R3EGX",25,11996,"800 Hz",6.30957344480193,0.5,1,2,50,50,36,58
"DJ8R3EGX",26,11457,"Sea Wave
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,81,37,37,61
"DJ8R3EGX",29,5645,"High Frequencies
(Zald and Pardo, 2002)",39.8107170553497,1,1,1,0,100,52,51
"DJ8R3EGX",30,8896,"High Frequencies
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,2,6,80,59,63
"DJ8R3EGX",31,9967,"Scream
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,10,79,53,64
"DJ8R3EGX",32,5650,"High Frequencies
(Zald and Pardo, 2002)",39.8107170553497,1,1,2,0,100,47,53
"DJ8R3EGX",33,11318,"Dentist Drill
(Freesound)",6.30957344480193,0.5,2,1,36,48,50,35
"DJ8R3EGX",34,9422,"5,000 Hz",6.30957344480193,0.5,1,2,39,59,46,52
"DJ8R3EGX",36,10770,"5,000 Hz",39.8107170553497,1,1,2,5,71,47,48
"DJ8R3EGX",37,8947,"Sea Wave
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,88,50,41,62
"DJ8R3EGX",38,14972,"Pink Noise",39.8107170553497,1,2,2,37,62,64,57
"DJ8R3EGX",39,6119,"White Noise
(Bacigalupo & Luck, 2018)",39.8107170553497,1,1,1,20,81,48,43
"DJ8R3EGX",41,11130,"Piano Melody
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,100,30,40,54
"DJ8R3EGX",42,6618,"Scream
(Morriss et al., 2015; 2016; 2020)",6.30957344480193,0.5,1,1,29,67,53,40
"DJ8R3EGX",43,10481,"Cicada
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,89,24,57,64
"DJ8R3EGX",44,8836,"White Noise
(Bacigalupo & Luck, 2018)",39.8107170553497,1,1,2,10,84,50,39
"DJ8R3EGX",45,13240,"Cicada
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,100,23,49,51
"DJ8R3EGX",46,13581,"Piano Melody
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,100,59,39,48
"DJ8R3EGX",48,5920,"Dentist Drill
(Freesound)",6.30957344480193,0.5,1,2,41,61,40,65
"DJ8R3EGX",49,9780,"Scream
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,18,70,57,41
"DJ8R3EGX",50,10919,"Scream
(Morriss et al., 2015; 2016; 2020)",6.30957344480193,0.5,1,2,48,57,50,60
"DJ8R3EGX",51,6819,"Scream
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,16,76,53,56
"DJ8R3EGX",52,7909,"Metal Screech
(Zald and Pardo, 2002)",39.8107170553497,1,1,2,6,77,46,59
"DJ8R3EGX",53,7315,"Scream
(Morriss et al., 2015; 2016; 2020)",39.8107170553497,1,1,2,34,88,50,61
"DJ8R3EGX",54,11225,"Cicada
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,91,21,49,52
"DJ8R3EGX",55,6745,"800 Hz",39.8107170553497,1,1,2,35,70,40,56
"DJ8R3EGX",56,7745,"Sea Wave
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,74,53,45,59
"DJ8R3EGX",57,7796,"Dentist Drill
(Freesound)",39.8107170553497,1,1,2,33,70,60,40
"DJ8R3EGX",58,14289,"Brownian Noise",6.30957344480193,0.5,1,2,59,38,62,66
"DJ8R3EGX",59,20993,"Sea Wave
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,2,2,68,40,65,39
"DJ8R3EGX",60,9041,"Piano Melody
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,84,53,40,64
"2V2WCOZ0",1,11174,"White Noise
(Bacigalupo & Luck, 2018)",6.30957344480193,0.5,1,1,16,58,40,51
"2V2WCOZ0",2,10940,"800 Hz",39.8107170553497,1,1,1,60,63,56,64
"2V2WCOZ0",3,7979,"Piano Melody
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,73,45,35,50
"2V2WCOZ0",4,8291,"Dentist Drill
(Freesound)",6.30957344480193,0.5,1,1,0,100,37,58
"2V2WCOZ0",5,48199,"High Frequencies
(Zald and Pardo, 2002)",6.30957344480193,0.5,2,1,15,74,57,40
"2V2WCOZ0",6,10386,"White Noise
(Bacigalupo & Luck, 2018)",39.8107170553497,1,1,1,0,100,55,55
"2V2WCOZ0",8,9034,"Brownian Noise",39.8107170553497,1,1,1,34,69,49,58
"2V2WCOZ0",9,11865,"Brownian Noise",6.30957344480193,0.5,1,1,42,39,62,41
"2V2WCOZ0",10,10969,"5,000 Hz",39.8107170553497,1,1,1,13,65,40,36
"2V2WCOZ0",11,9802,"High Frequencies
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,2,23,66,48,41
"2V2WCOZ0",12,9759,"Scream
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,0,100,60,38
"2V2WCOZ0",14,8254,"Scream
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,100,100,39,39
"2V2WCOZ0",15,15707,"Piano Melody
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,2,1,81,11,55,54
"2V2WCOZ0",18,8817,"5,000 Hz",6.30957344480193,0.5,1,1,18,79,37,59
"2V2WCOZ0",19,9817,"Brownian Noise",6.30957344480193,0.5,1,2,39,61,41,57
"2V2WCOZ0",20,16165,"High Frequencies
(Zald and Pardo, 2002)",39.8107170553497,1,1,1,8,71,44,41
"2V2WCOZ0",21,10676,"800 Hz",39.8107170553497,1,1,2,9,100,44,43
"2V2WCOZ0",22,9831,"Cicada
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,75,65,36,39
"2V2WCOZ0",23,11740,"Brownian Noise",39.8107170553497,1,1,2,23,76,41,53
"2V2WCOZ0",24,8568,"White Noise
(Bacigalupo & Luck, 2018)",39.8107170553497,1,1,2,16,74,44,48
"2V2WCOZ0",25,11333,"Scream
(Morriss et al., 2015; 2016; 2020)",39.8107170553497,1,1,1,0,82,53,38
"2V2WCOZ0",26,14181,"Sea Wave
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,81,19,53,39
"2V2WCOZ0",27,9399,"Cicada
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,82,64,50,63
"2V2WCOZ0",28,8308,"Pink Noise",39.8107170553497,1,1,1,26,62,39,52
"2V2WCOZ0",29,15565,"Sea Wave
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,87,65,61,60
"2V2WCOZ0",30,10218,"White Noise
(Bacigalupo & Luck, 2018)",6.30957344480193,0.5,1,2,20,80,40,47
"2V2WCOZ0",31,11948,"High Frequencies
(Zald and Pardo, 2002)",39.8107170553497,1,1,2,7,92,43,60
"2V2WCOZ0",32,8742,"Scream
(Morriss et al., 2015; 2016; 2020)",6.30957344480193,0.5,1,1,0,100,66,56
"2V2WCOZ0",34,9384,"Scream
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,0,100,38,58
"2V2WCOZ0",35,10429,"Scream
(Morriss et al., 2015; 2016; 2020)",39.8107170553497,1,1,2,0,100,64,61
"2V2WCOZ0",37,9776,"Metal Screech
(Zald and Pardo, 2002)",39.8107170553497,1,1,1,0,77,46,55
"2V2WCOZ0",38,9144,"Metal Screech
(Zald and Pardo, 2002)",39.8107170553497,1,1,2,2,79,48,46
"2V2WCOZ0",39,8573,"5,000 Hz",39.8107170553497,1,1,2,12,66,54,64
"2V2WCOZ0",41,9540,"Dentist Drill
(Freesound)",39.8107170553497,1,1,1,0,100,59,42
"2V2WCOZ0",42,10737,"Sea Wave
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,87,73,49,65
"2V2WCOZ0",43,12874,"Piano Melody
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,78,25,37,45
"2V2WCOZ0",44,8698,"Metal Screech
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,1,2,91,47,55
"2V2WCOZ0",46,11617,"5,000 Hz",6.30957344480193,0.5,1,2,10,73,64,63
"2V2WCOZ0",47,10951,"Scream
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,0,100,59,47
"2V2WCOZ0",48,12234,"Scream
(Morriss et al., 2015; 2016; 2020)",6.30957344480193,0.5,1,2,0,100,63,54
"2V2WCOZ0",49,9649,"800 Hz",6.30957344480193,0.5,1,1,32,79,48,53
"2V2WCOZ0",50,12150,"Sea Wave
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,87,84,57,38
"2V2WCOZ0",51,10128,"800 Hz",6.30957344480193,0.5,1,2,17,70,66,64
"2V2WCOZ0",52,8347,"Pink Noise",6.30957344480193,0.5,1,1,20,58,61,57
"2V2WCOZ0",53,9950,"Piano Melody
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,78,23,51,51
"2V2WCOZ0",54,9342,"Cicada
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,82,72,46,53
"2V2WCOZ0",55,8726,"Pink Noise",39.8107170553497,1,1,2,23,61,61,57
"2V2WCOZ0",56,10190,"Metal Screech
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,2,11,86,66,62
"2V2WCOZ0",57,7658,"Dentist Drill
(Freesound)",39.8107170553497,1,1,2,61,100,59,38
"2V2WCOZ0",58,10935,"Dentist Drill
(Freesound)",6.30957344480193,0.5,1,2,0,92,44,56
"2V2WCOZ0",59,12359,"Cicada
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,62,86,37,52
"2V2WCOZ0",60,15139,"Pink Noise",6.30957344480193,0.5,1,2,31,64,45,62
"UD8EHIVI",1,7780,"White Noise
(Bacigalupo & Luck, 2018)",91.201083935591,1,1,1,0,100,59,46
"UD8EHIVI",2,4312,"Scream
(Morriss et al., 2015; 2016; 2020)",91.201083935591,1,1,1,0,100,37,50
"UD8EHIVI",4,6693,"Dentist Drill
(Freesound)",91.201083935591,1,2,1,50,48,44,45
"UD8EHIVI",5,11258,"Brownian Noise",9.54992586021436,0.5,2,1,50,50,64,53
"UD8EHIVI",6,5473,"Scream
(IADS-E; Yang et al., 2018)",9.54992586021436,0.5,1,1,0,100,52,65
"UD8EHIVI",7,4673,"Piano Melody
(IADS-E; Yang et al., 2018)",91.201083935591,1,1,1,100,9,61,39
"UD8EHIVI",9,7059,"Sea Wave
(IADS-E; Yang et al., 2018)",91.201083935591,1,2,1,73,24,60,52
"UD8EHIVI",10,4231,"Sea Wave
(IADS-E; Yang et al., 2018)",9.54992586021436,0.5,1,1,100,23,59,53
"UD8EHIVI",11,6604,"800 Hz",9.54992586021436,0.5,1,1,50,51,62,40
"UD8EHIVI",12,3910,"Pink Noise",91.201083935591,1,1,1,0,100,37,36
"UD8EHIVI",14,5131,"5,000 Hz",91.201083935591,1,1,1,0,100,57,61
"UD8EHIVI",15,4442,"White Noise
(Bacigalupo & Luck, 2018)",9.54992586021436,0.5,1,1,36,75,54,52
"UD8EHIVI",16,3422,"Scream
(IADS-E; Yang et al., 2018)",91.201083935591,1,1,1,0,100,60,53
"UD8EHIVI",17,4076,"Scream
(Morriss et al., 2015; 2016; 2020)",9.54992586021436,0.5,1,1,0,100,46,56
"UD8EHIVI",18,6544,"Sea Wave
(IADS-E; Yang et al., 2018)",9.54992586021436,0.5,1,2,81,27,63,40
"UD8EHIVI",19,3159,"Metal Screech
(Zald and Pardo, 2002)",91.201083935591,1,1,1,0,100,56,59
"UD8EHIVI",20,4073,"5,000 Hz",9.54992586021436,0.5,1,1,0,94,44,65
"UD8EHIVI",21,3653,"White Noise
(Bacigalupo & Luck, 2018)",9.54992586021436,0.5,1,2,0,100,50,66
"UD8EHIVI",22,14051,"800 Hz",91.201083935591,1,1,1,20,82,48,42
"UD8EHIVI",23,7002,"Pink Noise",9.54992586021436,0.5,1,1,15,79,46,58
"UD8EHIVI",24,3588,"Cicada
(IADS-E; Yang et al., 2018)",9.54992586021436,0.5,1,1,100,0,59,45
"UD8EHIVI",25,3170,"Scream
(Morriss et al., 2015; 2016; 2020)",91.201083935591,1,1,2,0,100,51,48
"UD8EHIVI",26,7920,"Pink Noise",9.54992586021436,0.5,1,2,37,64,52,55
"UD8EHIVI",28,7198,"Brownian Noise",9.54992586021436,0.5,1,2,50,49,37,40
"UD8EHIVI",29,4575,"5,000 Hz",91.201083935591,1,1,2,0,100,52,45
"UD8EHIVI",30,3529,"800 Hz",91.201083935591,1,1,2,25,77,50,54
"UD8EHIVI",31,3778,"Brownian Noise",91.201083935591,1,1,1,0,100,46,47
"UD8EHIVI",32,5439,"Piano Melody
(IADS-E; Yang et al., 2018)",9.54992586021436,0.5,1,1,100,9,66,40
"UD8EHIVI",33,3430,"High Frequencies
(Zald and Pardo, 2002)",91.201083935591,1,1,1,0,100,50,64
"UD8EHIVI",34,3544,"Metal Screech
(Zald and Pardo, 2002)",91.201083935591,1,1,2,0,100,50,40
"UD8EHIVI",35,3348,"White Noise
(Bacigalupo & Luck, 2018)",91.201083935591,1,1,2,0,100,38,41
"UD8EHIVI",37,3798,"Piano Melody
(IADS-E; Yang et al., 2018)",91.201083935591,1,1,2,100,9,42,63
"UD8EHIVI",38,3578,"High Frequencies
(Zald and Pardo, 2002)",91.201083935591,1,1,2,0,92,46,40
"UD8EHIVI",39,3088,"Scream
(IADS-E; Yang et al., 2018)",9.54992586021436,0.5,1,2,0,100,41,66
"UD8EHIVI",40,5538,"Dentist Drill
(Freesound)",9.54992586021436,0.5,2,1,61,68,54,65
"UD8EHIVI",41,4412,"Scream
(Morriss et al., 2015; 2016; 2020)",9.54992586021436,0.5,1,2,0,97,53,49
"UD8EHIVI",43,3457,"Cicada
(IADS-E; Yang et al., 2018)",9.54992586021436,0.5,1,2,91,0,62,54
"UD8EHIVI",44,2928,"Scream
(IADS-E; Yang et al., 2018)",91.201083935591,1,1,2,0,100,39,41
"UD8EHIVI",45,7087,"High Frequencies
(Zald and Pardo, 2002)",9.54992586021436,0.5,1,1,23,89,49,59
"UD8EHIVI",46,3518,"Piano Melody
(IADS-E; Yang et al., 2018)",9.54992586021436,0.5,1,2,100,10,50,65
"UD8EHIVI",48,3161,"Dentist Drill
(Freesound)",9.54992586021436,0.5,1,2,70,62,60,39
"UD8EHIVI",50,4476,"Metal Screech
(Zald and Pardo, 2002)",9.54992586021436,0.5,1,1,0,67,41,53
"UD8EHIVI",51,2997,"5,000 Hz",9.54992586021436,0.5,1,2,0,98,56,47
"UD8EHIVI",52,3315,"High Frequencies
(Zald and Pardo, 2002)",9.54992586021436,0.5,1,2,0,100,49,61
"UD8EHIVI",53,3169,"Brownian Noise",91.201083935591,1,1,2,0,100,44,53
"UD8EHIVI",54,4217,"Cicada
(IADS-E; Yang et al., 2018)",91.201083935591,1,1,1,91,0,42,37
"UD8EHIVI",55,3796,"Cicada
(IADS-E; Yang et al., 2018)",91.201083935591,1,1,2,100,6,45,55
"UD8EHIVI",56,3063,"800 Hz",9.54992586021436,0.5,1,2,0,81,57,43
"UD8EHIVI",57,4232,"Sea Wave
(IADS-E; Yang et al., 2018)",91.201083935591,1,1,2,100,13,49,56
"UD8EHIVI",58,5039,"Pink Noise",91.201083935591,1,1,2,0,100,51,44
"UD8EHIVI",59,3847,"Dentist Drill
(Freesound)",91.201083935591,1,1,2,0,100,59,44
"UD8EHIVI",60,4759,"Metal Screech
(Zald and Pardo, 2002)",9.54992586021436,0.5,1,2,69,66,63,59
"GIA514ZA",1,18028,"Dentist Drill
(Freesound)",6.30957344480193,0.5,2,1,26,69,45,62
"GIA514ZA",2,15623,"High Frequencies
(Zald and Pardo, 2002)",39.8107170553497,1,1,1,12,71,45,43
"GIA514ZA",3,10419,"Brownian Noise",6.30957344480193,0.5,1,1,52,33,44,60
"GIA514ZA",4,12809,"Sea Wave
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,60,27,38,65
"GIA514ZA",5,12271,"Cicada
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,43,53,57,63
"GIA514ZA",6,10916,"5,000 Hz",39.8107170553497,1,1,1,0,100,35,58
"GIA514ZA",7,12638,"High Frequencies
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,1,9,77,62,58
"GIA514ZA",8,10662,"Metal Screech
(Zald and Pardo, 2002)",39.8107170553497,1,1,1,16,84,43,62
"GIA514ZA",9,12303,"White Noise
(Bacigalupo & Luck, 2018)",39.8107170553497,1,1,1,6,69,53,45
"GIA514ZA",10,10911,"Scream
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,0,100,55,50
"GIA514ZA",13,10930,"Piano Melody
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,78,42,41,65
"GIA514ZA",14,9766,"Dentist Drill
(Freesound)",39.8107170553497,1,1,1,22,64,40,49
"GIA514ZA",15,14481,"Cicada
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,78,59,47,52
"GIA514ZA",17,10297,"Dentist Drill
(Freesound)",39.8107170553497,1,1,2,35,68,48,62
"GIA514ZA",18,9202,"High Frequencies
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,2,34,56,65,36
"GIA514ZA",19,9910,"White Noise
(Bacigalupo & Luck, 2018)",6.30957344480193,0.5,1,1,71,17,59,53
"GIA514ZA",20,12381,"Dentist Drill
(Freesound)",6.30957344480193,0.5,1,2,26,60,51,63
"GIA514ZA",21,14618,"Pink Noise",6.30957344480193,0.5,1,1,62,1,55,45
"GIA514ZA",23,8417,"5,000 Hz",6.30957344480193,0.5,1,1,35,61,56,50
"GIA514ZA",24,11316,"Metal Screech
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,1,22,65,42,61
"GIA514ZA",25,9567,"High Frequencies
(Zald and Pardo, 2002)",39.8107170553497,1,1,2,17,66,59,39
"GIA514ZA",26,9600,"Scream
(Morriss et al., 2015; 2016; 2020)",39.8107170553497,1,1,1,0,100,56,55
"GIA514ZA",27,11431,"800 Hz",39.8107170553497,1,1,1,8,54,48,39
"GIA514ZA",28,10027,"Metal Screech
(Zald and Pardo, 2002)",39.8107170553497,1,1,2,10,65,55,39
"GIA514ZA",29,15106,"Pink Noise",39.8107170553497,1,1,1,47,23,62,39
"GIA514ZA",32,13877,"Scream
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,0,80,40,35
"GIA514ZA",33,13290,"Scream
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,0,93,43,35
"GIA514ZA",34,10387,"Scream
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,0,88,56,58
"GIA514ZA",35,21693,"Piano Melody
(IADS-E; Yang et al., 2018)",39.8107170553497,1,3,1,78,24,51,54
"GIA514ZA",36,8534,"Pink Noise",39.8107170553497,1,1,2,4,73,45,60
"GIA514ZA",37,9872,"Brownian Noise",6.30957344480193,0.5,1,2,63,25,64,39
"GIA514ZA",38,9820,"5,000 Hz",6.30957344480193,0.5,1,2,6,55,65,43
"GIA514ZA",39,9780,"Metal Screech
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,2,26,50,46,41
"GIA514ZA",40,13321,"Pink Noise",6.30957344480193,0.5,1,2,69,41,64,45
"GIA514ZA",41,9404,"White Noise
(Bacigalupo & Luck, 2018)",39.8107170553497,1,1,2,0,67,54,50
"GIA514ZA",42,13490,"800 Hz",39.8107170553497,1,1,2,31,56,48,37
"GIA514ZA",43,12791,"White Noise
(Bacigalupo & Luck, 2018)",6.30957344480193,0.5,1,2,59,41,65,62
"GIA514ZA",45,12528,"800 Hz",6.30957344480193,0.5,1,1,28,49,43,52
"GIA514ZA",46,9758,"Brownian Noise",39.8107170553497,1,1,1,28,21,39,42
"GIA514ZA",47,12906,"Scream
(Morriss et al., 2015; 2016; 2020)",6.30957344480193,0.5,1,1,0,60,43,41
"GIA514ZA",48,14287,"Cicada
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,2,2,100,30,52,63
"GIA514ZA",49,9808,"Piano Melody
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,100,37,37,51
"GIA514ZA",50,13038,"Sea Wave
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,79,37,50,63
"GIA514ZA",51,10240,"Sea Wave
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,89,42,57,48
"GIA514ZA",52,8966,"Piano Melody
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,100,44,38,58
"GIA514ZA",54,12007,"Scream
(Morriss et al., 2015; 2016; 2020)",39.8107170553497,1,1,2,0,100,58,48
"GIA514ZA",55,17273,"Scream
(Morriss et al., 2015; 2016; 2020)",6.30957344480193,0.5,1,2,3,83,61,64
"GIA514ZA",56,11984,"Sea Wave
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,79,53,54,45
"GIA514ZA",57,12454,"800 Hz",6.30957344480193,0.5,1,2,25,50,35,61
"GIA514ZA",58,14105,"5,000 Hz",39.8107170553497,1,1,2,4,70,41,57
"GIA514ZA",59,11723,"Brownian Noise",39.8107170553497,1,1,2,54,52,47,54
"GIA514ZA",60,9657,"Cicada
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,94,29,66,50
"6US9BZK5",2,11130,"800 Hz",43.6515832240166,1,1,1,40,41,40,49
"6US9BZK5",3,10356,"5,000 Hz",43.6515832240166,1,1,1,20,70,49,55
"6US9BZK5",4,10276,"Brownian Noise",43.6515832240166,1,1,1,58,40,41,60
"6US9BZK5",5,8432,"Sea Wave
(IADS-E; Yang et al., 2018)",43.6515832240166,1,1,1,58,34,47,49
"6US9BZK5",6,7429,"Pink Noise",6.60693448007596,0.5,1,1,37,57,50,60
"6US9BZK5",7,6344,"High Frequencies
(Zald and Pardo, 2002)",43.6515832240166,1,1,1,22,61,41,40
"6US9BZK5",8,9941,"Piano Melody
(IADS-E; Yang et al., 2018)",6.60693448007596,0.5,1,1,77,34,48,53
"6US9BZK5",9,6743,"Metal Screech
(Zald and Pardo, 2002)",43.6515832240166,1,1,1,19,70,56,55
"6US9BZK5",10,7177,"White Noise
(Bacigalupo & Luck, 2018)",43.6515832240166,1,1,1,13,88,36,61
"6US9BZK5",11,8218,"Cicada
(IADS-E; Yang et al., 2018)",6.60693448007596,0.5,1,1,72,42,39,52
"6US9BZK5",12,7064,"Piano Melody
(IADS-E; Yang et al., 2018)",43.6515832240166,1,1,1,78,43,39,52
"6US9BZK5",13,7909,"Scream
(IADS-E; Yang et al., 2018)",6.60693448007596,0.5,1,1,27,67,41,55
"6US9BZK5",14,8169,"High Frequencies
(Zald and Pardo, 2002)",43.6515832240166,1,1,2,23,68,52,58
"6US9BZK5",15,5968,"Dentist Drill
(Freesound)",43.6515832240166,1,1,1,19,84,39,43
"6US9BZK5",16,9886,"Scream
(Morriss et al., 2015; 2016; 2020)",6.60693448007596,0.5,1,1,31,62,47,50
"6US9BZK5",17,8527,"Dentist Drill
(Freesound)",6.60693448007596,0.5,1,1,50,58,61,36
"6US9BZK5",18,7160,"5,000 Hz",43.6515832240166,1,1,2,13,78,50,63
"6US9BZK5",19,6555,"Scream
(Morriss et al., 2015; 2016; 2020)",6.60693448007596,0.5,1,2,31,64,35,42
"6US9BZK5",21,6343,"Piano Melody
(IADS-E; Yang et al., 2018)",6.60693448007596,0.5,1,2,67,41,36,58
"6US9BZK5",22,6426,"Piano Melody
(IADS-E; Yang et al., 2018)",43.6515832240166,1,1,2,61,70,57,60
"6US9BZK5",24,6695,"Pink Noise",43.6515832240166,1,1,1,29,69,39,42
"6US9BZK5",25,8211,"Scream
(Morriss et al., 2015; 2016; 2020)",43.6515832240166,1,1,1,29,81,58,52
"6US9BZK5",27,8914,"Metal Screech
(Zald and Pardo, 2002)",6.60693448007596,0.5,1,1,28,56,47,35
"6US9BZK5",28,7092,"Cicada
(IADS-E; Yang et al., 2018)",43.6515832240166,1,1,1,69,50,54,62
"6US9BZK5",29,6409,"Metal Screech
(Zald and Pardo, 2002)",6.60693448007596,0.5,1,2,35,57,37,36
"6US9BZK5",30,9925,"Dentist Drill
(Freesound)",43.6515832240166,1,1,2,26,79,51,39
